participant_id	group	run	n_volumes	defined_fd_frames	mean_fd_mm	proportion_fd_gt_0_5	mean_std_dvars_diagnostic	mask_voxels	C0_columns	C0_rank	C0_gain_demean_estimable	C0_gain_demean_projection_error	C0_loss_demean_estimable	C0_loss_demean_projection_error	C1_columns	C1_rank	C1_gain_demean_estimable	C1_gain_demean_projection_error	C1_loss_demean_estimable	C1_loss_demean_projection_error	C2_columns	C2_rank	C2_gain_demean_estimable	C2_gain_demean_projection_error	C2_loss_demean_estimable	C2_loss_demean_projection_error
sub-013	equalIndifference	4	453	452	0.14712813006008843	0.017699115044247787	1.0319725066371683	244787	17	17	True	6.313821521451598e-16	True	6.060587762313476e-16	35	35	True	5.027520928987226e-16	True	9.059885121054576e-16	41	41	True	7.207685098364626e-16	True	1.6293766408330553e-15
sub-014	equalRange	1	453	452	0.11175153455151621	0.0022123893805309734	0.992506075221239	258051	17	17	True	6.277553905715036e-16	True	6.933620214184931e-16	35	35	True	1.060330406763188e-15	True	1.0011432912651567e-15	41	41	True	1.4473397853204503e-15	True	2.1845730330195487e-15
sub-014	equalRange	2	453	452	0.08632878409096559	0.0	1.0214896084070797	258116	17	17	True	6.816668284064651e-16	True	5.087080470021301e-16	35	35	True	8.74728816113288e-16	True	1.1301736309280898e-15	41	41	True	5.780149021020746e-16	True	2.9372818424173105e-16
sub-014	equalRange	3	453	452	0.11749118207312832	0.0	1.0389433915929203	259265	17	17	True	1.434925329196062e-15	True	8.160703436373249e-16	35	35	True	6.49918411263911e-16	True	1.4286518210059348e-15	41	41	True	1.3042057096922132e-15	True	7.979532450001916e-16
sub-014	equalRange	4	453	452	0.07199418981279158	0.0	1.0105394402654868	266055	17	17	True	3.004861927277647e-16	True	8.900065212313634e-16	35	31	True	5.907924896001047e-16	True	7.418629907817407e-16	41	37	True	1.4347405431575548e-15	True	7.570214021443399e-16
sub-015	equalIndifference	1	453	452	0.10429393202761952	0.0	1.057703783185841	246601	17	17	True	3.565753982037609e-16	True	1.0741215827961353e-15	35	35	True	1.387789566174274e-15	True	2.1801696061714383e-16	41	41	True	9.406781800075364e-16	True	3.63195832358529e-16
sub-015	equalIndifference	2	453	452	0.10738015715136384	0.00663716814159292	0.9965009225663717	245341	18	18	True	1.130153519006405e-15	True	1.1278000049404135e-15	36	36	True	1.021783864385835e-15	True	8.281708354431688e-16	42	42	True	4.652395990294933e-16	True	1.7336027429089943e-15
sub-015	equalIndifference	3	453	452	0.10545313991992515	0.004424778761061947	1.020163289823009	244232	17	17	True	9.473418695755072e-16	True	9.34144464044007e-16	35	35	True	1.1123811141730057e-15	True	9.49001471477658e-16	41	41	True	9.562414817586268e-16	True	4.625278892268304e-16
sub-015	equalIndifference	4	453	452	0.09461418951295106	0.008849557522123894	1.0363036880530974	243989	17	17	True	7.237455528730751e-16	True	5.590717946376519e-16	35	35	True	6.805903081338703e-16	True	6.8099457791954395e-16	41	41	True	5.057608436070109e-16	True	4.615162629740031e-16
sub-016	equalRange	1	453	452	0.21837321938053092	0.07300884955752213	1.011241650442478	257642	18	18	True	1.2110059158036304e-15	True	4.681086415442563e-16	36	36	True	2.257034590424304e-15	True	6.652380844833143e-16	42	42	True	1.1991933243988668e-15	True	1.48394520453481e-15
sub-016	equalRange	2	453	452	0.18123255461681412	0.05530973451327434	1.0086884601769912	259231	17	17	True	6.708623112840665e-16	True	1.2575042898401778e-15	35	35	True	9.074635056081277e-16	True	8.465539665375578e-16	41	41	True	1.2163914474018929e-15	True	1.4658150621252742e-15
sub-016	equalRange	3	453	452	0.18693308177247311	0.06858407079646017	1.0230135243362832	256249	17	17	True	4.646535827091569e-16	True	4.414216991863014e-16	35	35	True	8.468225815479699e-16	True	8.1588526407836e-16	41	41	True	1.0015221787051885e-15	True	1.2628863125026657e-15
sub-016	equalRange	4	453	452	0.3223704158053097	0.14601769911504425	1.000388579646018	250097	17	17	True	3.802681792602427e-16	True	3.386001474599195e-16	35	35	True	1.1846751982609404e-15	True	7.477856170805532e-16	41	41	True	8.593482154269173e-16	True	8.375004800340489e-16
sub-017	equalIndifference	1	453	452	0.07440770975884953	0.0	1.0229006526548672	251990	17	17	True	4.129611345504468e-16	True	5.205741792004808e-16	35	35	True	6.282294314424129e-16	True	9.304764202362387e-16	41	41	True	1.1346254078109906e-15	True	1.507188112565928e-15
sub-017	equalIndifference	2	453	452	0.11883106785556576	0.01991150442477876	1.001347161504425	252490	18	18	True	6.850984615806073e-16	True	1.674661288138308e-16	36	36	True	4.632996084992968e-16	True	1.5473878661613224e-15	42	42	True	7.003663578060465e-16	True	5.075348465909752e-16
sub-017	equalIndifference	3	453	452	0.08833966683871458	0.01327433628318584	1.021175185840708	252039	17	17	True	5.64709443299038e-16	True	1.0781529666189465e-15	35	35	True	1.7416777584113244e-15	True	3.6396498503852076e-16	41	41	True	3.136243959786803e-16	True	6.829846344419155e-16
sub-017	equalIndifference	4	453	452	0.10442879892256635	0.01327433628318584	1.0426047455752212	261765	17	17	True	8.518257264527042e-16	True	1.576505801877807e-15	35	35	True	3.038891715074255e-16	True	8.044428888170735e-16	41	41	True	4.524718103136247e-16	True	5.831230866602214e-16
sub-018	equalRange	1	453	452	0.21991075519614597	0.03761061946902655	1.008888517699115	253050	17	17	True	1.3871026106551915e-15	True	7.369133898720703e-16	35	35	True	1.1487168763777491e-15	True	1.271805615552052e-15	41	41	True	9.146082541842666e-16	True	6.554279926500401e-16
sub-018	equalRange	2	453	452	0.280289909048971	0.05752212389380531	1.000632871681416	252998	18	18	True	6.212560337335434e-16	True	1.6823764291551162e-15	36	36	True	9.912765773803535e-16	True	2.8118118953013107e-16	42	42	True	6.655759898267398e-16	True	1.6731898584264478e-15
sub-018	equalRange	3	453	452	0.19469181058628318	0.030973451327433628	1.0706448805309734	252858	17	17	True	1.5277930199815463e-15	True	1.327939786766328e-15	35	35	True	4.500112734871503e-16	True	1.0014882691933132e-15	41	41	True	1.0451478165382942e-15	True	6.952432228733204e-16
sub-018	equalRange	4	453	452	0.2797342734734513	0.06415929203539823	1.0434553185840707	252033	17	17	True	1.116146739552946e-15	True	1.3476646205080927e-15	35	35	True	8.402073559667602e-16	True	1.7119492382329526e-15	41	41	True	3.9632227797918116e-16	True	4.267457397146725e-16
sub-019	equalIndifference	1	453	452	0.0772077748978236	0.0022123893805309734	1.006071028761062	255683	17	17	True	5.882429700950814e-16	True	6.356914114778287e-16	35	35	True	6.019409185515394e-16	True	1.403492656417909e-15	41	41	True	7.869314247644973e-16	True	2.2942040456135087e-15
sub-019	equalIndifference	2	453	452	0.08830159131958235	0.0	0.9741455265486726	255657	17	17	True	2.293947293365072e-16	True	2.0279287651456427e-15	35	35	True	1.1324873731151098e-15	True	7.212011702992648e-16	41	41	True	5.504183397560412e-16	True	1.4313974264344534e-15
sub-019	equalIndifference	3	453	452	0.06656299865786337	0.0	0.9988516216814161	254694	18	18	True	6.740880528077602e-16	True	1.1667447737623844e-15	36	36	True	6.731208814139957e-16	True	2.900308807475516e-16	42	42	True	4.855379954496395e-16	True	6.750680394845144e-16
sub-019	equalIndifference	4	453	452	0.05497716418555307	0.0	1.0036611946902654	264715	17	17	True	1.6053141808653071e-15	True	6.896576285473892e-16	35	35	True	1.2581233592849477e-15	True	1.24978718097097e-15	41	41	True	1.0827338313522275e-15	True	1.3361576439745698e-15
sub-020	equalRange	1	453	452	0.10950417972190263	0.0	1.0235407765486726	263064	18	18	True	7.463302874211754e-16	True	1.0660793002214647e-15	36	36	True	1.0672566038501444e-15	True	8.241468217494257e-16	42	42	True	1.6587290265995802e-15	True	2.1611387272944935e-15
sub-020	equalRange	2	453	452	0.09809898821017696	0.0	1.0370143230088495	264769	18	18	True	9.365643038268392e-16	True	7.145215709711594e-16	36	36	True	1.1133219905763563e-15	True	9.47126604364798e-16	42	42	True	7.889836945363269e-16	True	3.3486237810144856e-16
sub-020	equalRange	3	453	452	0.09154736994535395	0.0	1.034340482300885	254898	18	18	True	7.224275024902957e-16	True	9.799365198696935e-16	36	36	True	8.249187542731675e-16	True	1.3018000000085769e-15	42	42	True	1.0056677519314855e-15	True	5.836281675488401e-16
sub-020	equalRange	4	453	452	0.09645619751238936	0.0	1.038209353982301	253693	17	17	True	7.400564519340821e-16	True	6.755105857431348e-16	35	35	True	7.998719951380637e-16	True	4.966450215447711e-16	41	41	True	7.388642495959669e-16	True	7.13425088760138e-16
sub-021	equalIndifference	1	453	452	0.07889126576725661	0.0	1.0818646969026549	254412	17	17	True	3.833108630363321e-16	True	1.1689115010739805e-15	35	35	True	8.133810960523346e-16	True	2.164306441124748e-15	41	41	True	6.710590892511688e-16	True	7.414134137476346e-16
sub-021	equalIndifference	2	453	452	0.08437146030309732	0.0	1.0661314756637168	254740	17	17	True	1.4583492621147865e-15	True	1.1131542236148612e-15	35	35	True	8.709369973972986e-16	True	9.662245572526557e-16	41	41	True	5.82789871378853e-16	True	2.9158899122345484e-16
sub-021	equalIndifference	3	453	452	0.07378300028601391	0.0	1.0568661924778762	264645	17	17	True	4.958956512774275e-16	True	3.4157651201635022e-16	35	35	True	3.191014925579271e-16	True	4.66340417221222e-16	41	41	True	9.6441187160254e-16	True	1.3548916671896526e-15
sub-021	equalIndifference	4	453	452	0.08153341244561718	0.0022123893805309734	1.036937646017699	254248	17	17	True	6.337148757938434e-16	True	6.804017391800978e-16	35	35	True	4.47117942567756e-16	True	8.342276120022009e-16	41	41	True	6.67689667853485e-16	True	7.97793663616051e-16
sub-022	equalRange	1	453	452	0.10693581551305308	0.015486725663716814	1.0535732920353982	257152	17	17	True	4.050840423851787e-16	True	4.3939335439823123e-16	35	35	True	8.176823148551153e-16	True	4.857765893759043e-16	41	41	True	2.4556154227742825e-15	True	1.868668088967829e-15
sub-022	equalRange	2	453	452	0.1099965726752212	0.017699115044247787	1.0497869181415929	246305	17	17	True	4.741476257137971e-16	True	3.536408652995312e-16	35	35	True	5.374389707528636e-16	True	2.8238711971360885e-16	41	41	True	9.032901308335662e-16	True	5.240948657448237e-16
sub-022	equalRange	3	453	452	0.16829227534712385	0.07079646017699115	1.019086586283186	243947	16	16	True	7.119276013982592e-16	True	4.051331129221308e-16	34	34	True	4.264007715612474e-16	True	4.981253562911346e-16	40	40	True	7.230506293275177e-16	True	5.778777797219053e-16
sub-022	equalRange	4	453	452	0.15457984356265483	0.02654867256637168	0.9953677743362833	243497	18	18	True	3.589936856119166e-16	True	4.881927891287358e-16	36	36	True	1.2536579410426149e-15	True	4.216585725388449e-16	42	42	True	1.4195643928439232e-15	True	9.820490479611121e-16
sub-024	equalRange	1	453	452	0.1221295254115044	0.017699115044247787	1.0533141482300885	253243	18	18	True	1.2871536301204975e-15	True	5.238846055654533e-16	36	36	True	7.260459820385712e-16	True	1.0098066440363606e-15	42	42	True	1.2786972719453495e-15	True	1.3787645134891197e-15
sub-024	equalRange	2	453	452	0.1133912211915929	0.00663716814159292	1.0303949048672567	256616	17	17	True	3.6794447556764114e-16	True	5.61400925726465e-16	35	35	True	4.794768486648888e-16	True	4.007224166751031e-16	41	41	True	4.577075267743861e-16	True	4.3171288012756536e-16
sub-024	equalRange	3	453	452	0.09688050309915515	0.0022123893805309734	1.0245790022123893	254011	17	17	True	7.336086781171289e-16	True	1.5745699537763589e-15	35	35	True	1.2225419723247802e-15	True	8.553078378864395e-16	41	41	True	6.161584332516428e-16	True	1.5901272109391714e-15
sub-024	equalRange	4	453	452	0.14460068832498935	0.0022123893805309734	1.0616806880530973	252930	17	17	True	8.742136770484889e-16	True	9.903353599976933e-16	35	35	True	6.616218176578633e-16	True	7.316754151100103e-16	41	41	True	9.178898709897252e-16	True	4.780844431780719e-16
sub-025	equalIndifference	1	453	452	0.0951683268016005	0.0	1.0541034933628317	264908	17	17	True	4.737122770934909e-16	True	1.5783461115682525e-15	35	35	True	1.4256082186466149e-15	True	5.310448379750476e-16	41	41	True	2.309696175003549e-15	True	2.059806984878735e-15
sub-025	equalIndifference	2	453	452	0.09550270730901204	0.0	1.0357001548672566	267224	17	17	True	2.616244040840542e-16	True	7.608007046471433e-16	35	35	True	1.795641411362043e-15	True	8.344933041991005e-16	41	41	True	6.740949243408039e-16	True	7.57147605599794e-16
sub-025	equalIndifference	3	453	452	0.10946264390820572	0.0	1.0269310641592921	258048	17	17	True	1.2418869644773332e-15	True	1.1062318550990197e-15	35	35	True	5.39586456746241e-16	True	1.4548209887183553e-15	41	41	True	8.842210101735492e-16	True	1.2125719222591108e-15
sub-025	equalIndifference	4	453	452	0.09705125996817435	0.0	1.0377413008849556	268123	17	17	True	2.112180611209735e-15	True	1.5731019439854374e-15	35	35	True	5.975397680882443e-16	True	6.727370415068351e-16	41	41	True	8.714665154384588e-16	True	1.138154382508765e-15
sub-026	equalRange	1	453	452	0.20069677600655605	0.02654867256637168	0.9950818207964601	256308	18	18	True	1.385829727230126e-15	True	1.9337696217002153e-15	36	36	True	8.022859392292904e-16	True	8.413840519521556e-16	42	42	True	7.58063665992007e-16	True	9.790333134810162e-16
sub-026	equalRange	2	453	452	0.1901452301595868	0.008849557522123894	1.0305430840707965	247422	18	18	True	9.095147772756974e-16	True	7.216686253250933e-16	36	36	True	1.222746350180854e-15	True	8.195498016872409e-16	42	42	True	7.536282275769277e-16	True	1.3310490753155264e-15
sub-026	equalRange	3	453	452	0.16739788592567287	0.022123893805309734	1.0417786592920355	255091	18	18	True	9.241164460955069e-16	True	4.0683802247281855e-16	36	36	True	1.080766218524933e-15	True	1.4591410256995894e-15	42	42	True	9.905525268804198e-16	True	4.0826660178928474e-16
sub-026	equalRange	4	453	452	0.20486395468918528	0.0420353982300885	1.0601084203539823	246437	18	18	True	1.2110795505457758e-15	True	1.3332586050894595e-15	36	36	True	1.0586593463418799e-15	True	8.634077629532282e-16	42	42	True	1.7637663487587401e-15	True	9.498577291461934e-16
sub-027	equalIndifference	1	453	452	0.10774907716371679	0.0	1.0831240331858407	265078	17	17	True	8.072275402358428e-16	True	7.400417813161803e-16	35	35	True	1.3044240287120927e-15	True	6.07628504136457e-16	41	41	True	1.4351383567163744e-15	True	9.015218363441061e-16
sub-027	equalIndifference	2	453	452	0.08663042701042024	0.0	1.066242168141593	263525	17	17	True	6.756116735791212e-16	True	2.1211360553740728e-16	35	35	True	6.030622129943173e-16	True	6.242371387951265e-16	41	41	True	7.27083350615922e-16	True	1.762923034831616e-15
sub-027	equalIndifference	3	453	452	0.10880574884465272	0.0	1.0725295022123895	258779	17	17	True	6.2971745398102755e-16	True	5.0607267818422735e-16	35	35	True	7.086448887462983e-16	True	6.160254142761396e-16	41	41	True	7.284015192435518e-16	True	5.987778837243058e-16
sub-027	equalIndifference	4	453	452	0.09762748014184942	0.0	1.0598627588495575	258137	17	17	True	1.040876160657115e-15	True	8.108908083552478e-16	35	35	True	4.2361639145052817e-16	True	8.632911355890242e-16	41	41	True	1.305267848027557e-15	True	1.6471769556852752e-15
sub-029	equalIndifference	1	453	452	0.09165987866294498	0.0	1.0198822765486726	247873	17	17	True	3.0827927931970325e-16	True	1.1571125683417293e-15	35	35	True	3.830297591607887e-16	True	3.925273707918836e-16	41	41	True	5.143357827696315e-16	True	1.2599688486066936e-15
sub-029	equalIndifference	2	453	452	0.07900806337964598	0.0022123893805309734	1.0248530619469027	248035	17	17	True	5.041792901502906e-16	True	3.4967224371490137e-16	35	35	True	1.0057192036784198e-15	True	6.651560209918812e-16	41	41	True	8.286107340680119e-16	True	1.2394944397650434e-15
sub-029	equalIndifference	3	453	452	0.08577454775777342	0.004424778761061947	1.0173751548672567	248496	16	16	True	8.057998440745628e-16	True	1.5786405293357013e-15	34	34	True	1.028540180698748e-15	True	1.3547110894428085e-15	40	40	True	1.1765411189049112e-15	True	1.054354716911354e-15
sub-029	equalIndifference	4	453	452	0.07348708642101766	0.0	1.00945	258753	17	17	True	3.2561017057220386e-16	True	1.8935917816968715e-15	35	35	True	3.5656893844796783e-16	True	3.4062561342219977e-16	41	41	True	1.815608999889071e-15	True	6.395834129086727e-16
sub-030	equalRange	1	453	452	0.9295038178316123	0.497787610619469	1.0882399756637167	250414	17	17	True	1.3846736693466802e-15	True	1.0120319305202566e-15	35	35	True	6.651854647157562e-16	True	6.441750366729584e-16	41	41	True	1.3053457440690248e-15	True	1.0186938986157342e-15
sub-030	equalRange	2	453	452	1.1499057997216813	0.6106194690265486	1.1594820707964604	250870	17	17	True	8.944594309840774e-16	True	6.899613205228186e-16	35	35	True	1.6244019041117276e-15	True	1.6137722045431274e-15	41	41	True	1.3593714950235224e-15	True	1.7409318408114025e-15
sub-030	equalRange	3	453	452	1.3411457547389378	0.6150442477876106	1.139326418141593	259018	17	17	True	1.1183520987538443e-15	True	9.390280663188212e-16	35	35	True	6.030373730571044e-16	True	9.113006193587686e-16	41	41	True	8.470285155689833e-16	True	8.487059217198654e-16
sub-030	equalRange	4	453	452	0.6994091569756637	0.4026548672566372	1.0945948207964602	250671	17	17	True	2.5783021484908473e-15	True	8.580423530620829e-16	35	35	True	1.1072216930114767e-15	True	1.135966060925164e-15	41	41	True	2.0099028676439916e-15	True	1.1316791947407107e-15
sub-032	equalRange	1	453	452	0.16384674377924896	0.022123893805309734	1.0150575530973451	252210	17	17	True	6.677907421326264e-16	True	1.2319800070516337e-15	35	35	True	1.3208435916155516e-15	True	6.566701340964651e-16	41	41	True	7.762675217098471e-16	True	9.733457918016377e-16
sub-032	equalRange	2	453	452	0.1563870263495575	0.008849557522123894	1.0376590420353982	252886	18	18	True	1.2195666175449178e-15	True	9.292437347320228e-16	36	36	True	1.2042622907105258e-15	True	1.92496633498062e-16	42	42	True	7.763649949913705e-16	True	7.946921181545733e-16
sub-032	equalRange	3	453	452	0.15102377755530969	0.03761061946902655	1.0321065663716813	264638	17	17	True	1.1595904585810703e-15	True	1.5816107984345161e-15	35	35	True	4.883524742133919e-16	True	7.776038519588396e-16	41	41	True	7.374945022862484e-16	True	6.490381083373297e-16
sub-032	equalRange	4	453	452	0.14311242159513268	0.02654867256637168	1.003685081858407	253165	17	17	True	6.657995200193448e-16	True	7.312038640816621e-16	35	35	True	8.310266007360507e-16	True	7.226088528853867e-16	41	41	True	5.868365897370398e-16	True	7.330322764006811e-16
sub-033	equalIndifference	1	453	452	0.05484898275187465	0.0	1.0313230840707965	253868	18	18	True	2.5004534035541097e-16	True	4.426135300363469e-16	36	36	True	2.6819557798055893e-16	True	1.121160581331875e-15	42	42	True	2.414217813404944e-16	True	4.005322249759132e-16
sub-033	equalIndifference	2	453	452	0.08308252757382274	0.0	1.038960528761062	253610	17	17	True	7.8849157478288145e-16	True	1.8266835508238785e-15	35	35	True	4.2100336925772757e-16	True	1.5908755420740616e-15	41	41	True	4.959847389633147e-16	True	5.916217980597337e-16
sub-033	equalIndifference	3	453	452	0.07321980423404312	0.0	1.035703639380531	253670	17	17	True	6.984612321680103e-16	True	7.051540524987123e-16	35	35	True	5.189822101995714e-16	True	7.38797797095496e-16	41	41	True	8.365297397683958e-16	True	1.03060725314408e-15
sub-033	equalIndifference	4	453	452	0.09106631811568285	0.0	1.0324458207964602	254047	17	17	True	7.848372736406265e-16	True	8.569309614101141e-16	35	35	True	3.3489371624506447e-16	True	6.459928865670067e-16	41	41	True	7.498276949043371e-16	True	1.160096657960431e-15
sub-035	equalIndifference	1	453	452	0.0786424880850712	0.0	1.0158844292035398	255889	17	17	True	3.4345208895366496e-16	True	4.3614241165414284e-16	35	35	True	1.3262176271056525e-15	True	1.2583714519475618e-15	41	41	True	7.843874442172748e-16	True	7.920796384807751e-16
sub-035	equalIndifference	2	453	452	0.10056731341228536	0.0	1.0108680331858408	255151	17	17	True	9.517179815664314e-16	True	3.8991260192184333e-16	35	35	True	1.6122746444991284e-15	True	1.3953285449096385e-15	41	41	True	5.911040397637035e-16	True	1.4919480500971402e-15
sub-035	equalIndifference	3	453	452	0.13514256422448512	0.004424778761061947	1.016160993362832	264782	17	17	True	9.272536992122314e-16	True	7.649333569205077e-16	35	35	True	5.697506722816905e-16	True	1.2308793623596604e-15	41	41	True	7.083106867472302e-16	True	1.0159528292749995e-15
sub-035	equalIndifference	4	453	452	0.09602018684861285	0.0	1.0208627123893805	256819	17	17	True	1.923503202345593e-15	True	1.0634089255379263e-15	35	35	True	2.7885885790619485e-16	True	4.660431344899356e-16	41	41	True	6.099602134866368e-16	True	6.419069859220084e-16
sub-036	equalRange	1	453	452	0.061751060263865586	0.0	1.0454280774336284	259648	18	18	True	1.6950112865047272e-15	True	9.36157432012959e-16	36	36	True	1.2453938030619526e-15	True	1.3688167769151587e-15	42	42	True	3.000309362144912e-16	True	4.3596926791069134e-16
sub-036	equalRange	2	453	452	0.08415265030622594	0.0022123893805309734	1.1090328694690266	251655	18	18	True	6.433892897368662e-16	True	3.2382502459880954e-16	36	36	True	6.667037915100159e-16	True	8.515586243038504e-16	42	42	True	1.4163431698972646e-15	True	1.164768874456624e-15
sub-036	equalRange	3	453	452	0.05749775615348689	0.0	1.0433554623893804	259504	18	18	True	1.0852791898392091e-15	True	1.0960990460021417e-15	36	36	True	1.0664101811596339e-15	True	2.0865165303162367e-15	42	42	True	8.312952091760234e-16	True	1.151841493344986e-15
sub-036	equalRange	4	453	452	0.08478715215557253	0.0	1.0732475442477878	259016	18	18	True	3.7476155073603115e-16	True	1.7288545086314608e-16	36	36	True	1.0970950667895049e-15	True	8.444716294125063e-16	42	42	True	1.2378308951023493e-15	True	8.505355829221043e-16
sub-037	equalIndifference	1	453	452	0.027740043346225363	0.0	1.0297154491150444	245149	18	18	True	2.5899411384774015e-16	True	1.1856043754412322e-15	36	36	True	7.96738030338449e-16	True	1.2172717511089955e-15	42	42	True	9.095366613271192e-16	True	9.805290482941354e-16
sub-037	equalIndifference	2	453	452	0.060624547082758815	0.004424778761061947	1.0309006725663716	50853	18	18	True	9.363350805649836e-16	True	1.0464841354185284e-15	36	36	True	4.881184270026821e-16	True	1.2661789521322046e-15	42	42	True	1.0539887135261093e-15	True	1.0724716339337641e-15
sub-037	equalIndifference	3	453	452	0.114602609823265	0.022123893805309734	0.9729750730088494	247831	18	18	True	4.4909955665888e-16	True	1.1761737392775037e-15	36	36	True	3.350718689176876e-16	True	8.404965718090936e-16	42	42	True	6.900724969473502e-16	True	1.4848678226143168e-15
sub-037	equalIndifference	4	453	452	0.12456563394469022	0.030973451327433628	0.9834208274336282	241501	18	18	True	6.811242157018266e-16	True	2.669301668431311e-16	36	36	True	3.474516291568899e-16	True	9.28667959959488e-16	42	42	True	4.999740446454311e-16	True	3.905040909304628e-16
sub-038	equalRange	1	453	452	0.08169349255929201	0.0	1.012321528761062	250001	17	17	True	9.898801293260694e-16	True	9.843025863754811e-16	35	35	True	4.0992715182928414e-16	True	4.3639529512832406e-16	41	41	True	8.566226221925591e-16	True	7.507298520708565e-16
sub-038	equalRange	2	453	452	0.05389787431389687	0.0	1.0247543451327434	250309	17	17	True	5.875779000050549e-16	True	6.593019532304532e-16	35	35	True	7.962216893372191e-16	True	4.34471791462957e-16	41	41	True	9.860718717873367e-16	True	5.827157317893288e-16
sub-038	equalRange	3	453	452	0.09001157573546754	0.0	1.0182261150442478	250644	17	17	True	5.922264389852937e-16	True	1.377545571683893e-15	35	35	True	7.132123314207865e-16	True	1.1551744152268127e-15	41	41	True	7.614047180986065e-16	True	7.559182769003867e-16
sub-038	equalRange	4	453	452	0.06175345378053095	0.0	1.024604935840708	260120	17	17	True	1.209131128596953e-15	True	1.3958206578411987e-15	35	35	True	4.149793713617366e-16	True	8.540693913313978e-16	41	41	True	6.575063086045294e-16	True	4.445585793162686e-16
sub-039	equalIndifference	1	453	452	0.06086656319715972	0.004424778761061947	1.029501261061947	259038	17	17	True	8.606542587683191e-16	True	7.829573195410184e-16	35	35	True	7.068105323722695e-16	True	4.256595958265365e-16	41	41	True	2.9627012633201857e-16	True	1.0073465536961473e-15
sub-039	equalIndifference	2	453	452	0.057360108141074534	0.0	1.0252305973451328	258976	17	17	True	6.127471750093139e-16	True	3.329113450850235e-16	35	34	True	8.387523873175915e-16	True	6.912219422299278e-16	41	40	True	4.65855901129757e-16	True	8.049156722173769e-16
sub-039	equalIndifference	3	453	452	0.08221030197256633	0.004424778761061947	1.0307965707964604	249235	17	17	True	6.75374815838033e-16	True	2.632464863900775e-16	35	35	True	3.5128985794699414e-16	True	7.582188752702388e-16	41	41	True	1.192522582736771e-15	True	8.570943849122305e-16
sub-039	equalIndifference	4	453	452	0.08364894524571007	0.015486725663716814	1.0399003938053097	257784	17	17	True	4.096629289592906e-16	True	1.6522317616788839e-15	35	35	True	3.640974261583485e-16	True	9.259007076311099e-16	41	41	True	9.874839447875551e-16	True	9.975431912705248e-16
sub-040	equalRange	1	453	452	0.07848125709965702	0.0	1.0529812433628318	252525	17	17	True	2.819715122136144e-16	True	4.0225558399142877e-16	35	35	True	1.1700416840184648e-15	True	1.764277258697123e-15	41	41	True	9.616064402520147e-16	True	9.283288750522155e-16
sub-040	equalRange	2	453	452	0.09267420098560973	0.0	1.01696028539823	252434	17	17	True	5.554277994120006e-16	True	1.0572646961397528e-15	35	35	True	7.142631656931739e-16	True	3.95952749388122e-16	41	41	True	3.892417162738494e-16	True	4.054941720666695e-16
sub-040	equalRange	3	453	452	0.08403129725008734	0.0	1.050622057522124	253274	17	17	True	8.486521129931828e-16	True	8.149986230620487e-16	35	35	True	6.992382083527688e-16	True	4.455541376153519e-16	41	41	True	4.889420736808777e-16	True	4.54490827425773e-16
sub-040	equalRange	4	453	452	0.08150596430717719	0.0	1.054596778761062	252963	17	17	True	8.761332713743812e-16	True	9.303483003825511e-16	35	35	True	4.47976169018378e-16	True	2.5731087698560695e-16	41	41	True	1.5787788225848783e-15	True	8.052078025606694e-16
sub-041	equalIndifference	1	453	452	0.06915725933602469	0.0	1.0356284469026547	251584	17	17	True	5.067948782040005e-16	True	1.418694223775499e-15	35	35	True	3.1075275951491633e-16	True	1.9414205591726543e-15	41	41	True	7.39093442745506e-16	True	1.452799684333679e-15
sub-041	equalIndifference	2	453	452	0.04917068422903616	0.0	1.0477873296460176	251930	17	17	True	1.1323719462041304e-15	True	6.72266486298305e-16	35	35	True	3.8002705730749646e-16	True	8.659271997615249e-16	41	41	True	5.573516243275167e-16	True	4.085178169049603e-16
sub-041	equalIndifference	3	453	452	0.05153027277549235	0.0	1.0392820022123894	250717	17	17	True	1.4075924343009734e-15	True	3.192885215123159e-16	35	35	True	5.909694655523408e-16	True	9.62393664176513e-16	41	41	True	5.949596309682644e-16	True	1.0294759120346528e-15
sub-041	equalIndifference	4	453	452	0.04876454163527281	0.0	1.0480876725663717	250749	17	17	True	7.443008477303878e-16	True	7.413862535089937e-16	35	35	True	1.1864192054942628e-15	True	6.621655496996832e-16	41	41	True	1.032675582072374e-15	True	5.132029991510468e-16
sub-043	equalIndifference	1	453	452	0.04706381323646816	0.0	1.0091944247787612	262743	17	17	True	9.221639591001667e-16	True	7.559638838027291e-16	35	33	True	1.6039355033126571e-15	True	1.629516662882816e-15	41	39	True	1.1425989569643243e-15	True	1.035348065030526e-15
sub-043	equalIndifference	2	453	452	0.04818729318874909	0.0	1.0160729446902657	262840	17	17	True	4.602570925706658e-16	True	4.3126611089032406e-16	35	35	True	8.621949245668275e-16	True	1.0511985775283647e-15	41	41	True	6.715083155441653e-16	True	7.584648736459919e-16
sub-043	equalIndifference	3	453	452	0.05190443615026055	0.0	1.0249678053097346	261526	17	17	True	6.815400636036496e-16	True	1.0060910819358141e-15	35	35	True	2.521481923083024e-16	True	5.333700168512996e-16	41	41	True	3.80627132722469e-16	True	9.089575083314716e-16
