label	contrast	confound	smoothing	participant_id	frozen_status	normalized_rms_loo_influence	retained_er_median	retained_er_percentile_95	influence_to_retained_median_ratio	full_er_n	interpretation
exploratory_post_primary	gain_demean	C0	S2	sub-092	retained_ER	0.05094971597010679	0.06067299851522615	0.09848972019419341	0.8397428381147297	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-094	retained_ER	0.08431464333528833	0.06067299851522615	0.09848972019419341	1.3896567731711695	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-096	retained_ER	0.06067299851522615	0.06067299851522615	0.09848972019419341	1.0	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-098	retained_ER	0.059721575671260616	0.06067299851522615	0.09848972019419341	0.9843188425288265	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-100	frozen_excluded_ER	0.05706207772656794	0.06067299851522615	0.09848972019419341	0.9404855392510058	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-102	retained_ER	0.05209312119417259	0.06067299851522615	0.09848972019419341	0.85858821006019	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-104	retained_ER	0.06571683425295015	0.06067299851522615	0.09848972019419341	1.0831314729971393	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-106	retained_ER	0.05070916634810697	0.06067299851522615	0.09848972019419341	0.8357781482545532	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-108	retained_ER	0.05900161702167539	0.06067299851522615	0.09848972019419341	0.9724526307508715	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-110	retained_ER	0.10739189835640264	0.06067299851522615	0.09848972019419341	1.7700113886649624	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-112	retained_ER	0.051984694438012416	0.06067299851522615	0.09848972019419341	0.8568011423560454	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-114	retained_ER	0.04881315981285882	0.06067299851522615	0.09848972019419341	0.8045285548333159	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-116	retained_ER	0.07042678126015496	0.06067299851522615	0.09848972019419341	1.1607598599644133	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-118	retained_ER	0.0498007620402516	0.06067299851522615	0.09848972019419341	0.820806013530943	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-120	retained_ER	0.09202001435826608	0.06067299851522615	0.09848972019419341	1.516655128478169	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C0	S2	sub-124	retained_ER	0.07843047018813487	0.06067299851522615	0.09848972019419341	1.2926750302023131	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-002	retained_ER	0.14278213988785124	0.11535425938819426	0.14362573207033544	1.2377708516800903	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-004	retained_ER	0.13998066365231587	0.11535425938819426	0.14362573207033544	1.2134850017219387	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-006	retained_ER	0.10692035877192356	0.11535425938819426	0.14362573207033544	0.9268869596926748	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-008	retained_ER	0.12459777061163238	0.11535425938819426	0.14362573207033544	1.080131512026197	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-010	retained_ER	0.11348232690144092	0.11535425938819426	0.14362573207033544	0.9837723158496138	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-014	retained_ER	0.10060256588065385	0.11535425938819426	0.14362573207033544	0.8721183458176651	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-016	frozen_excluded_ER	0.14177722796072784	0.11535425938819426	0.14362573207033544	1.2290593231032247	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-018	frozen_excluded_ER	0.12080637307114019	0.11535425938819426	0.14362573207033544	1.0472640864053253	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-020	retained_ER	0.12022811544009876	0.11535425938819426	0.14362573207033544	1.0422512014532799	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-022	retained_ER	0.13219987420004364	0.11535425938819426	0.14362573207033544	1.146033747702024	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-024	retained_ER	0.13499654899489388	0.11535425938819426	0.14362573207033544	1.1702779742237233	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-026	retained_ER	0.14637236146803556	0.11535425938819426	0.14362573207033544	1.26889429349512	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-030	frozen_excluded_ER	0.23031594355693072	0.11535425938819426	0.14362573207033544	1.996596786095807	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-032	retained_ER	0.12433224885569749	0.11535425938819426	0.14362573207033544	1.0778297179065595	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-036	retained_ER	0.11284924846147937	0.11535425938819426	0.14362573207033544	0.9782841921919421	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-038	retained_ER	0.15598852402826094	0.11535425938819426	0.14362573207033544	1.3522563003358448	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-040	retained_ER	0.12961245762898332	0.11535425938819426	0.14362573207033544	1.1236035697026745	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-044	retained_ER	0.11260850537073075	0.11535425938819426	0.14362573207033544	0.9761972030159424	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-046	retained_ER	0.11312822103391036	0.11535425938819426	0.14362573207033544	0.9807025907314549	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-050	retained_ER	0.11318762608678769	0.11535425938819426	0.14362573207033544	0.9812175700065366	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-052	retained_ER	0.11148218184000751	0.11535425938819426	0.14362573207033544	0.9664331636410902	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-054	retained_ER	0.10391728348679086	0.11535425938819426	0.14362573207033544	0.9008534581899115	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-056	retained_ER	0.11243487826664675	0.11535425938819426	0.14362573207033544	0.9746920387939634	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-058	retained_ER	0.10824505567284097	0.11535425938819426	0.14362573207033544	0.9383706873672594	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-060	retained_ER	0.12542180118265298	0.11535425938819426	0.14362573207033544	1.0872749896523464	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-062	retained_ER	0.11319980020942864	0.11535425938819426	0.14362573207033544	0.9813231068346133	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-064	retained_ER	0.11545586633865741	0.11535425938819426	0.14362573207033544	1.0008808253028718	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-066	retained_ER	0.12127051398899286	0.11535425938819426	0.14362573207033544	1.0512876995802036	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-068	retained_ER	0.11038412196076901	0.11535425938819426	0.14362573207033544	0.9569141403725755	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-070	retained_ER	0.11535425938819426	0.11535425938819426	0.14362573207033544	1.0	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-072	retained_ER	0.14418812685865823	0.11535425938819426	0.14362573207033544	1.2499592786897553	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-074	retained_ER	0.10763345942710646	0.11535425938819426	0.14362573207033544	0.9330687917200744	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-076	retained_ER	0.13443059248643363	0.11535425938819426	0.14362573207033544	1.1653717270555484	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-080	retained_ER	0.11176158760711329	0.11535425938819426	0.14362573207033544	0.9688553175224265	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-082	retained_ER	0.11133722376857161	0.11535425938819426	0.14362573207033544	0.9651765297534062	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-084	retained_ER	0.11346019531763149	0.11535425938819426	0.14362573207033544	0.9835804583150346	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-088	frozen_excluded_ER	0.13632085776764366	0.11535425938819426	0.14362573207033544	1.1817583372356617	54	exploratory_descriptive_not_primary
exploratory_post_primary	gain_demean	C1	S0	sub-090	retained_ER	0.1263209968619469	0.11535425938819426	0.14362573207033544	1.0950700696438698	54	exploratory_descriptive_not_primary
